,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
4541,17.0,24.0,16.0,0.008,2.067,0.436,0.203,-0.061
4542,17.0,24.0,17.0,0.007,2.002,0.427,0.203,-0.072
4543,17.0,24.0,18.0,0.008,2.06,0.438,0.203,-0.072
4544,17.0,24.0,19.0,0.008,2.037,0.416,0.203,-0.073
4545,17.0,25.0,5.0,0.004,1.674,0.378,0.203,-0.102
4546,17.0,25.0,6.0,0.005,1.837,0.386,0.203,-0.102
4547,17.0,25.0,7.0,0.005,1.95,0.401,0.203,-0.096
4548,17.0,25.0,8.0,0.005,1.937,0.416,0.183,-0.067
4549,17.0,25.0,9.0,0.006,1.915,0.412,0.183,-0.067
4550,17.0,25.0,10.0,0.006,2.028,0.422,0.183,-0.056
4551,17.0,25.0,11.0,0.006,1.982,0.419,0.183,-0.061
4552,17.0,25.0,12.0,0.007,2.178,0.434,0.183,-0.061
4553,17.0,25.0,13.0,0.007,2.122,0.437,0.199,-0.061
4554,17.0,25.0,14.0,0.007,2.071,0.439,0.199,-0.061
4555,17.0,25.0,15.0,0.008,2.091,0.442,0.203,-0.061
4556,17.0,25.0,16.0,0.007,1.969,0.423,0.203,-0.061
4557,17.0,25.0,17.0,0.008,2.041,0.437,0.203,-0.072
4558,17.0,25.0,18.0,0.008,2.075,0.422,0.203,-0.073
4559,17.0,25.0,19.0,0.008,2.071,0.414,0.199,-0.076
4560,17.0,26.0,5.0,0.004,1.676,0.37,0.203,-0.102
4561,17.0,26.0,6.0,0.005,1.881,0.39,0.203,-0.102
4562,17.0,26.0,7.0,0.005,1.931,0.41,0.203,-0.107
4563,17.0,26.0,8.0,0.006,1.978,0.415,0.183,-0.067
4564,17.0,26.0,9.0,0.006,1.886,0.414,0.183,-0.053
4565,17.0,26.0,10.0,0.007,2.025,0.428,0.183,-0.056
4566,17.0,26.0,11.0,0.007,2.043,0.424,0.183,-0.061
4567,17.0,26.0,12.0,0.008,2.214,0.452,0.18,-0.061
4568,17.0,26.0,13.0,0.007,2.126,0.437,0.199,-0.061
4569,17.0,26.0,14.0,0.007,2.026,0.435,0.199,-0.061
4570,17.0,26.0,15.0,0.008,2.044,0.43,0.203,-0.061
4571,17.0,26.0,16.0,0.008,2.015,0.429,0.203,-0.072
4572,17.0,26.0,17.0,0.008,2.093,0.427,0.203,-0.073
4573,17.0,26.0,18.0,0.008,2.075,0.415,0.199,-0.076
4574,17.0,26.0,19.0,0.008,2.071,0.424,0.199,-0.076
4575,17.0,27.0,5.0,0.004,1.768,0.374,0.203,-0.102
4576,17.0,27.0,6.0,0.005,1.877,0.375,0.203,-0.102
4577,17.0,27.0,7.0,0.005,1.755,0.404,0.183,-0.107
4578,17.0,27.0,8.0,0.006,1.978,0.409,0.183,-0.067
4579,17.0,27.0,9.0,0.006,1.961,0.421,0.183,-0.053
4580,17.0,27.0,10.0,0.007,2.047,0.431,0.183,-0.061
4581,17.0,27.0,11.0,0.007,2.15,0.419,0.183,-0.061
4582,17.0,27.0,12.0,0.007,2.137,0.434,0.199,-0.061
4583,17.0,27.0,13.0,0.007,2.073,0.434,0.199,-0.061
4584,17.0,27.0,14.0,0.007,2.091,0.437,0.21,-0.061
4585,17.0,27.0,15.0,0.007,1.987,0.421,0.203,-0.072
4586,17.0,27.0,16.0,0.008,2.113,0.431,0.203,-0.073
4587,17.0,27.0,17.0,0.008,2.088,0.426,0.203,-0.076
4588,17.0,27.0,18.0,0.008,2.023,0.427,0.199,-0.076
4589,17.0,27.0,19.0,0.009,2.153,0.435,0.199,-0.076
4590,17.0,28.0,5.0,0.004,1.839,0.378,0.203,-0.102
4591,17.0,28.0,6.0,0.005,1.899,0.385,0.203,-0.096
4592,17.0,28.0,7.0,0.005,1.96,0.413,0.183,-0.067
4593,17.0,28.0,8.0,0.005,1.813,0.399,0.183,-0.067
4594,17.0,28.0,9.0,0.006,1.996,0.424,0.183,-0.053
4595,17.0,28.0,10.0,0.006,2.009,0.423,0.183,-0.061
4596,17.0,28.0,11.0,0.007,2.145,0.44,0.18,-0.061
4597,17.0,28.0,12.0,0.008,2.192,0.436,0.199,-0.061
4598,17.0,28.0,13.0,0.007,2.057,0.437,0.199,-0.061
4599,17.0,28.0,14.0,0.007,2.026,0.432,0.203,-0.061
4600,17.0,28.0,15.0,0.007,1.982,0.427,0.203,-0.072
4601,17.0,28.0,16.0,0.008,2.1,0.425,0.203,-0.076
4602,17.0,28.0,17.0,0.008,2.022,0.413,0.199,-0.076
4603,17.0,28.0,18.0,0.008,2.063,0.431,0.199,-0.076
4604,17.0,28.0,19.0,0.009,2.125,0.442,0.217,-0.081
4605,17.0,29.0,5.0,0.004,1.85,0.382,0.203,-0.102
4606,17.0,29.0,6.0,0.005,1.818,0.39,0.203,-0.096
4607,17.0,29.0,7.0,0.005,1.936,0.413,0.183,-0.067
4608,17.0,29.0,8.0,0.006,1.883,0.4,0.183,-0.052
4609,17.0,29.0,9.0,0.006,2.011,0.43,0.183,-0.061
4610,17.0,29.0,10.0,0.006,2.05,0.407,0.183,-0.061
4611,17.0,29.0,11.0,0.007,2.11,0.429,0.199,-0.061
4612,17.0,29.0,12.0,0.007,2.117,0.43,0.199,-0.061
4613,17.0,29.0,13.0,0.007,2.051,0.43,0.21,-0.061
4614,17.0,29.0,14.0,0.007,1.99,0.418,0.203,-0.072
4615,17.0,29.0,15.0,0.008,2.081,0.421,0.203,-0.073
4616,17.0,29.0,16.0,0.008,2.059,0.414,0.203,-0.076
4617,17.0,29.0,17.0,0.008,2.055,0.42,0.199,-0.076
4618,17.0,29.0,18.0,0.009,2.111,0.434,0.199,-0.076
4619,17.0,29.0,19.0,0.009,2.215,0.447,0.217,-0.081
4620,17.0,30.0,5.0,0.004,1.846,0.379,0.203,-0.102
4621,17.0,30.0,6.0,0.005,1.77,0.393,0.183,-0.107
4622,17.0,30.0,7.0,0.005,1.871,0.401,0.183,-0.057
4623,17.0,30.0,8.0,0.005,1.827,0.4,0.183,-0.051
4624,17.0,30.0,9.0,0.006,1.995,0.418,0.183,-0.061
4625,17.0,30.0,10.0,0.007,2.096,0.418,0.18,-0.061
4626,17.0,30.0,11.0,0.007,2.105,0.418,0.199,-0.061
4627,17.0,30.0,12.0,0.007,2.038,0.423,0.199,-0.061
4628,17.0,30.0,13.0,0.007,2.071,0.422,0.21,-0.061
4629,17.0,30.0,14.0,0.007,1.991,0.422,0.203,-0.073
4630,17.0,30.0,15.0,0.008,2.088,0.424,0.203,-0.076
4631,17.0,30.0,16.0,0.008,2.033,0.408,0.199,-0.076
4632,17.0,30.0,17.0,0.008,2.114,0.43,0.199,-0.076
4633,17.0,30.0,18.0,0.009,2.17,0.444,0.217,-0.081
4634,17.0,30.0,19.0,0.01,2.234,0.451,0.217,-0.102
4635,17.0,31.0,5.0,0.004,1.833,0.381,0.203,-0.102
4636,17.0,31.0,6.0,0.005,1.858,0.392,0.183,-0.057
4637,17.0,31.0,7.0,0.005,1.854,0.398,0.183,-0.057
4638,17.0,31.0,8.0,0.005,1.851,0.404,0.183,-0.051
4639,17.0,31.0,9.0,0.006,1.997,0.407,0.18,-0.061
4640,17.0,31.0,10.0,0.006,2.01,0.416,0.18,-0.061
4641,17.0,31.0,11.0,0.007,2.055,0.417,0.199,-0.061
4642,17.0,31.0,12.0,0.007,2.017,0.429,0.21,-0.061
4643,17.0,31.0,13.0,0.007,2.003,0.414,0.21,-0.061
4644,17.0,31.0,14.0,0.008,2.128,0.419,0.203,-0.076
4645,17.0,31.0,15.0,0.008,2.063,0.408,0.199,-0.076
4646,17.0,31.0,16.0,0.008,2.074,0.414,0.199,-0.076
4647,17.0,31.0,17.0,0.008,2.095,0.42,0.217,-0.081
4648,17.0,31.0,18.0,0.009,2.216,0.437,0.217,-0.081
4649,17.0,31.0,19.0,0.01,2.268,0.429,0.225,-0.102
4650,17.0,32.0,5.0,0.004,1.761,0.379,0.203,-0.102
4651,17.0,32.0,6.0,0.005,1.918,0.4,0.183,-0.057
4652,17.0,32.0,7.0,0.005,1.841,0.395,0.183,-0.051
4653,17.0,32.0,8.0,0.006,1.923,0.402,0.183,-0.061
4654,17.0,32.0,9.0,0.006,1.995,0.398,0.18,-0.061
4655,17.0,32.0,10.0,0.007,2.037,0.41,0.199,-0.061
4656,17.0,32.0,11.0,0.007,1.986,0.414,0.199,-0.061
4657,17.0,32.0,12.0,0.007,2.033,0.426,0.21,-0.061
4658,17.0,32.0,13.0,0.008,2.061,0.424,0.21,-0.072
4659,17.0,32.0,14.0,0.008,2.081,0.42,0.203,-0.076
4660,17.0,32.0,15.0,0.008,2.047,0.405,0.199,-0.076
4661,17.0,32.0,16.0,0.008,2.125,0.414,0.199,-0.076
4662,17.0,32.0,17.0,0.009,2.097,0.422,0.217,-0.081
4663,17.0,32.0,18.0,0.009,2.236,0.437,0.225,-0.102
4664,17.0,32.0,19.0,0.01,2.329,0.421,0.225,-0.104
4665,17.0,33.0,5.0,0.004,1.718,0.381,0.203,-0.096
4666,17.0,33.0,6.0,0.005,1.768,0.389,0.183,-0.057
4667,17.0,33.0,7.0,0.005,1.813,0.392,0.183,-0.051
4668,17.0,33.0,8.0,0.006,1.893,0.392,0.18,-0.061
4669,17.0,33.0,9.0,0.006,2.013,0.406,0.18,-0.061
4670,17.0,33.0,10.0,0.007,2.003,0.405,0.199,-0.061
4671,17.0,33.0,11.0,0.007,1.989,0.416,0.21,-0.061
4672,17.0,33.0,12.0,0.007,2.008,0.428,0.21,-0.061
4673,17.0,33.0,13.0,0.007,1.973,0.415,0.21,-0.076
4674,17.0,33.0,14.0,0.008,2.018,0.398,0.199,-0.076
4675,17.0,33.0,15.0,0.008,2.036,0.413,0.199,-0.076
4676,17.0,33.0,16.0,0.008,2.083,0.416,0.217,-0.081
4677,17.0,33.0,17.0,0.009,2.196,0.433,0.217,-0.102
4678,17.0,33.0,18.0,0.01,2.341,0.433,0.225,-0.104
4679,17.0,33.0,19.0,0.011,2.394,0.426,0.225,-0.104
4680,17.0,34.0,5.0,0.004,1.756,0.378,0.203,-0.107
4681,17.0,34.0,6.0,0.005,1.768,0.381,0.183,-0.057
4682,17.0,34.0,7.0,0.005,1.737,0.391,0.18,-0.051
4683,17.0,34.0,8.0,0.006,1.883,0.387,0.18,-0.061
4684,17.0,34.0,9.0,0.006,1.958,0.406,0.18,-0.061
4685,17.0,34.0,10.0,0.007,1.968,0.411,0.199,-0.061
4686,17.0,34.0,11.0,0.007,1.982,0.415,0.21,-0.061
4687,17.0,34.0,12.0,0.008,2.092,0.423,0.21,-0.059
4688,17.0,34.0,13.0,0.008,2.166,0.417,0.21,-0.076
4689,17.0,34.0,14.0,0.008,2.048,0.396,0.199,-0.076
4690,17.0,34.0,15.0,0.008,2.11,0.413,0.199,-0.076
4691,17.0,34.0,16.0,0.009,2.121,0.42,0.217,-0.081
4692,17.0,34.0,17.0,0.009,2.211,0.417,0.225,-0.102
4693,17.0,34.0,18.0,0.01,2.373,0.427,0.225,-0.104
4694,17.0,34.0,19.0,0.011,2.438,0.43,0.225,-0.104
4695,17.0,35.0,5.0,0.005,1.853,0.378,0.183,-0.057
4696,17.0,35.0,6.0,0.005,1.748,0.381,0.18,-0.057
4697,17.0,35.0,7.0,0.005,1.725,0.387,0.18,-0.061
4698,17.0,35.0,8.0,0.005,1.854,0.388,0.18,-0.061
4699,17.0,35.0,9.0,0.006,1.955,0.416,0.18,-0.061
4700,17.0,35.0,10.0,0.007,2.004,0.412,0.199,-0.061
4701,17.0,35.0,11.0,0.007,2.008,0.415,0.21,-0.054
4702,17.0,35.0,12.0,0.008,2.076,0.412,0.21,-0.059
4703,17.0,35.0,13.0,0.008,2.052,0.405,0.21,-0.076
4704,17.0,35.0,14.0,0.008,2.05,0.403,0.199,-0.076
4705,17.0,35.0,15.0,0.009,2.152,0.411,0.217,-0.076
4706,17.0,35.0,16.0,0.009,2.178,0.412,0.217,-0.102
4707,17.0,35.0,17.0,0.01,2.289,0.432,0.225,-0.102
4708,17.0,35.0,18.0,0.011,2.391,0.437,0.225,-0.104
4709,17.0,35.0,19.0,0.012,2.57,0.433,0.23,-0.104
4710,17.0,36.0,5.0,0.004,1.793,0.372,0.18,-0.057
4711,17.0,36.0,6.0,0.005,1.762,0.384,0.18,-0.049
4712,17.0,36.0,7.0,0.005,1.684,0.368,0.18,-0.049
4713,17.0,36.0,8.0,0.006,1.877,0.39,0.18,-0.061
4714,17.0,36.0,9.0,0.006,1.918,0.398,0.199,-0.061
4715,17.0,36.0,10.0,0.007,1.948,0.408,0.208,-0.061
4716,17.0,36.0,11.0,0.007,2.077,0.427,0.21,-0.054
4717,17.0,36.0,12.0,0.008,2.07,0.417,0.21,-0.076
4718,17.0,36.0,13.0,0.008,2.028,0.392,0.206,-0.076
4719,17.0,36.0,14.0,0.008,2.067,0.409,0.199,-0.076
4720,17.0,36.0,15.0,0.009,2.168,0.415,0.217,-0.081
4721,17.0,36.0,16.0,0.009,2.235,0.421,0.225,-0.102
4722,17.0,36.0,17.0,0.01,2.349,0.435,0.225,-0.104
4723,17.0,36.0,18.0,0.011,2.436,0.436,0.225,-0.104
4724,17.0,36.0,19.0,0.012,2.466,0.444,0.23,-0.104
4725,17.0,37.0,5.0,0.004,1.768,0.37,0.18,-0.057
4726,17.0,37.0,6.0,0.004,1.653,0.38,0.18,-0.049
4727,17.0,37.0,7.0,0.005,1.787,0.375,0.18,-0.049
4728,17.0,37.0,8.0,0.006,1.924,0.398,0.18,-0.053
4729,17.0,37.0,9.0,0.007,1.99,0.404,0.199,-0.053
4730,17.0,37.0,10.0,0.007,2.041,0.413,0.208,-0.054
4731,17.0,37.0,11.0,0.008,2.116,0.428,0.21,-0.054
4732,17.0,37.0,12.0,0.007,2.025,0.407,0.21,-0.076
4733,17.0,37.0,13.0,0.008,2.049,0.398,0.206,-0.076
4734,17.0,37.0,14.0,0.008,2.144,0.402,0.217,-0.076
4735,17.0,37.0,15.0,0.009,2.151,0.409,0.225,-0.102
4736,17.0,37.0,16.0,0.01,2.261,0.424,0.225,-0.102
4737,17.0,37.0,17.0,0.011,2.402,0.446,0.225,-0.104
4738,17.0,37.0,18.0,0.011,2.422,0.427,0.23,-0.104
4739,17.0,37.0,19.0,0.011,2.412,0.441,0.191,-0.104
4740,17.0,38.0,5.0,0.004,1.733,0.365,0.18,-0.057
4741,17.0,38.0,6.0,0.005,1.728,0.382,0.18,-0.049
4742,17.0,38.0,7.0,0.005,1.799,0.38,0.18,-0.049
4743,17.0,38.0,8.0,0.006,1.872,0.401,0.18,-0.053
4744,17.0,38.0,9.0,0.007,2.05,0.407,0.199,-0.053
4745,17.0,38.0,10.0,0.007,2.091,0.413,0.208,-0.054
4746,17.0,38.0,11.0,0.008,2.125,0.425,0.21,-0.059
4747,17.0,38.0,12.0,0.008,2.067,0.407,0.206,-0.076
4748,17.0,38.0,13.0,0.008,2.083,0.396,0.206,-0.076
4749,17.0,38.0,14.0,0.008,2.104,0.402,0.217,-0.081
4750,17.0,38.0,15.0,0.009,2.198,0.412,0.225,-0.102
4751,17.0,38.0,16.0,0.01,2.347,0.437,0.225,-0.104
4752,17.0,38.0,17.0,0.011,2.428,0.432,0.225,-0.104
4753,17.0,38.0,18.0,0.011,2.415,0.44,0.23,-0.104
4754,17.0,38.0,19.0,0.011,2.331,0.436,0.191,-0.104
4755,17.0,39.0,5.0,0.004,1.627,0.356,0.18,-0.057
4756,17.0,39.0,6.0,0.004,1.697,0.381,0.18,-0.049
4757,17.0,39.0,7.0,0.005,1.783,0.381,0.18,-0.049
4758,17.0,39.0,8.0,0.006,1.829,0.406,0.18,-0.071
4759,17.0,39.0,9.0,0.007,2.0,0.405,0.199,-0.054
4760,17.0,39.0,10.0,0.007,2.114,0.412,0.208,-0.054
4761,17.0,39.0,11.0,0.007,2.023,0.412,0.21,-0.059
4762,17.0,39.0,12.0,0.007,2.02,0.397,0.206,-0.076
4763,17.0,39.0,13.0,0.008,2.057,0.392,0.206,-0.076
4764,17.0,39.0,14.0,0.009,2.145,0.404,0.225,-0.102
4765,17.0,39.0,15.0,0.009,2.183,0.425,0.225,-0.102
4766,17.0,39.0,16.0,0.01,2.335,0.443,0.225,-0.104
4767,17.0,39.0,17.0,0.011,2.456,0.434,0.23,-0.104
4768,17.0,39.0,18.0,0.011,2.314,0.449,0.191,-0.104
4769,17.0,39.0,19.0,0.011,2.33,0.435,0.191,-0.104
4770,17.0,40.0,5.0,0.004,1.602,0.35,0.18,-0.048
4771,17.0,40.0,6.0,0.004,1.678,0.38,0.18,-0.049
4772,17.0,40.0,7.0,0.005,1.792,0.381,0.18,-0.049
4773,17.0,40.0,8.0,0.006,1.836,0.399,0.18,-0.071
4774,17.0,40.0,9.0,0.007,2.018,0.408,0.208,-0.054
4775,17.0,40.0,10.0,0.008,2.147,0.419,0.208,-0.054
4776,17.0,40.0,11.0,0.007,2.017,0.409,0.21,-0.076
4777,17.0,40.0,12.0,0.007,2.026,0.39,0.206,-0.076
4778,17.0,40.0,13.0,0.008,2.154,0.393,0.217,-0.076
4779,17.0,40.0,14.0,0.009,2.197,0.411,0.225,-0.102
4780,17.0,40.0,15.0,0.01,2.3,0.432,0.225,-0.102
4781,17.0,40.0,16.0,0.011,2.391,0.446,0.225,-0.104
4782,17.0,40.0,17.0,0.011,2.338,0.434,0.23,-0.104
4783,17.0,40.0,18.0,0.011,2.249,0.427,0.191,-0.104
4784,17.0,40.0,19.0,0.011,2.311,0.422,0.183,-0.104
4785,17.0,41.0,5.0,0.004,1.602,0.35,0.18,-0.048
4786,17.0,41.0,6.0,0.004,1.649,0.374,0.18,-0.049
4787,17.0,41.0,7.0,0.005,1.818,0.389,0.18,-0.049
4788,17.0,41.0,8.0,0.006,1.91,0.404,0.199,-0.071
4789,17.0,41.0,9.0,0.007,1.982,0.401,0.208,-0.054
4790,17.0,41.0,10.0,0.007,2.119,0.413,0.208,-0.054
4791,17.0,41.0,11.0,0.007,1.997,0.401,0.206,-0.076
4792,17.0,41.0,12.0,0.007,2.04,0.386,0.206,-0.076
4793,17.0,41.0,13.0,0.008,2.111,0.395,0.225,-0.102
4794,17.0,41.0,14.0,0.009,2.204,0.42,0.225,-0.102
4795,17.0,41.0,15.0,0.01,2.284,0.433,0.225,-0.104
4796,17.0,41.0,16.0,0.011,2.406,0.446,0.23,-0.104
4797,17.0,41.0,17.0,0.011,2.284,0.447,0.187,-0.104
4798,17.0,41.0,18.0,0.011,2.245,0.429,0.191,-0.104
4799,17.0,41.0,19.0,0.011,2.251,0.417,0.183,-0.104
4800,17.0,42.0,5.0,0.004,1.683,0.358,0.18,-0.048
4801,17.0,42.0,6.0,0.004,1.647,0.376,0.18,-0.049
4802,17.0,42.0,7.0,0.005,1.806,0.396,0.18,-0.049
4803,17.0,42.0,8.0,0.006,1.924,0.396,0.199,-0.071
4804,17.0,42.0,9.0,0.007,2.006,0.404,0.208,-0.054
4805,17.0,42.0,10.0,0.007,2.025,0.399,0.208,-0.059
4806,17.0,42.0,11.0,0.007,2.054,0.388,0.206,-0.076
4807,17.0,42.0,12.0,0.008,2.088,0.384,0.206,-0.076
4808,17.0,42.0,13.0,0.009,2.174,0.394,0.225,-0.102
4809,17.0,42.0,14.0,0.009,2.218,0.426,0.225,-0.102
4810,17.0,42.0,15.0,0.01,2.297,0.439,0.225,-0.104
4811,17.0,42.0,16.0,0.011,2.406,0.448,0.23,-0.104
4812,17.0,42.0,17.0,0.01,2.236,0.439,0.191,-0.104
4813,17.0,42.0,18.0,0.011,2.247,0.425,0.183,-0.104
4814,17.0,42.0,19.0,0.011,2.248,0.406,0.186,-0.072
4815,17.0,43.0,5.0,0.004,1.65,0.359,0.18,-0.048
4816,17.0,43.0,6.0,0.004,1.66,0.376,0.18,-0.049
4817,17.0,43.0,7.0,0.005,1.81,0.399,0.18,-0.049
4818,17.0,43.0,8.0,0.006,1.914,0.39,0.189,-0.071
4819,17.0,43.0,9.0,0.007,2.09,0.4,0.208,-0.054
4820,17.0,43.0,10.0,0.007,2.072,0.401,0.208,-0.059
4821,17.0,43.0,11.0,0.008,2.087,0.382,0.206,-0.076
4822,17.0,43.0,12.0,0.008,2.158,0.394,0.225,-0.102
4823,17.0,43.0,13.0,0.009,2.189,0.398,0.225,-0.102
4824,17.0,43.0,14.0,0.009,2.251,0.423,0.225,-0.102
4825,17.0,43.0,15.0,0.01,2.35,0.441,0.23,-0.104
4826,17.0,43.0,16.0,0.01,2.25,0.448,0.187,-0.104
4827,17.0,43.0,17.0,0.011,2.237,0.436,0.191,-0.104
4828,17.0,43.0,18.0,0.011,2.204,0.402,0.183,-0.104
4829,17.0,43.0,19.0,0.011,2.252,0.398,0.186,-0.072
4830,17.0,44.0,5.0,0.004,1.603,0.361,0.18,-0.048
4831,17.0,44.0,6.0,0.005,1.681,0.379,0.18,-0.049
4832,17.0,44.0,7.0,0.005,1.757,0.403,0.18,-0.071
4833,17.0,44.0,8.0,0.006,1.942,0.385,0.208,-0.071
4834,17.0,44.0,9.0,0.007,2.041,0.391,0.208,-0.054
4835,17.0,44.0,10.0,0.007,2.052,0.399,0.208,-0.076
4836,17.0,44.0,11.0,0.008,2.134,0.385,0.206,-0.076
4837,17.0,44.0,12.0,0.008,2.132,0.395,0.225,-0.102
4838,17.0,44.0,13.0,0.009,2.194,0.407,0.225,-0.102
4839,17.0,44.0,14.0,0.009,2.207,0.426,0.225,-0.102
4840,17.0,44.0,15.0,0.01,2.306,0.438,0.23,-0.104
4841,17.0,44.0,16.0,0.01,2.252,0.458,0.187,-0.104
4842,17.0,44.0,17.0,0.011,2.246,0.434,0.191,-0.104
4843,17.0,44.0,18.0,0.01,2.192,0.4,0.183,-0.104
4844,17.0,44.0,19.0,0.011,2.241,0.395,0.186,-0.114
4845,17.0,45.0,5.0,0.004,1.647,0.366,0.18,-0.048
4846,17.0,45.0,6.0,0.005,1.759,0.38,0.18,-0.049
4847,17.0,45.0,7.0,0.006,1.828,0.404,0.18,-0.071
4848,17.0,45.0,8.0,0.006,1.964,0.389,0.208,-0.071
4849,17.0,45.0,9.0,0.007,2.026,0.39,0.208,-0.054
4850,17.0,45.0,10.0,0.007,1.985,0.391,0.204,-0.076
4851,17.0,45.0,11.0,0.008,2.12,0.378,0.206,-0.076
4852,17.0,45.0,12.0,0.009,2.183,0.393,0.225,-0.102
4853,17.0,45.0,13.0,0.009,2.267,0.412,0.225,-0.102
4854,17.0,45.0,14.0,0.009,2.213,0.426,0.23,-0.104
4855,17.0,45.0,15.0,0.01,2.247,0.449,0.23,-0.104
4856,17.0,45.0,16.0,0.01,2.216,0.442,0.191,-0.104
4857,17.0,45.0,17.0,0.01,2.177,0.413,0.183,-0.104
4858,17.0,45.0,18.0,0.011,2.198,0.404,0.186,-0.072
4859,17.0,45.0,19.0,0.011,2.208,0.397,0.186,-0.114
4860,17.0,46.0,5.0,0.004,1.666,0.375,0.18,-0.048
4861,17.0,46.0,6.0,0.005,1.836,0.388,0.18,-0.049
4862,17.0,46.0,7.0,0.005,1.789,0.394,0.174,-0.071
4863,17.0,46.0,8.0,0.006,1.953,0.383,0.208,-0.071
4864,17.0,46.0,9.0,0.007,1.999,0.386,0.208,-0.054
4865,17.0,46.0,10.0,0.007,1.931,0.379,0.204,-0.076
4866,17.0,46.0,11.0,0.008,2.122,0.383,0.206,-0.102
4867,17.0,46.0,12.0,0.009,2.228,0.394,0.225,-0.102
4868,17.0,46.0,13.0,0.009,2.213,0.42,0.225,-0.102
4869,17.0,46.0,14.0,0.009,2.208,0.421,0.23,-0.104
4870,17.0,46.0,15.0,0.01,2.204,0.455,0.187,-0.104
4871,17.0,46.0,16.0,0.01,2.24,0.449,0.191,-0.104
4872,17.0,46.0,17.0,0.01,2.133,0.403,0.183,-0.104
4873,17.0,46.0,18.0,0.011,2.214,0.405,0.186,-0.114
4874,17.0,46.0,19.0,0.01,2.112,0.4,0.187,-0.114
4875,18.0,23.0,5.0,0.004,1.595,0.379,0.203,-0.102
4876,18.0,23.0,6.0,0.004,1.711,0.379,0.203,-0.102
4877,18.0,23.0,7.0,0.005,1.887,0.395,0.203,-0.096
4878,18.0,23.0,8.0,0.006,2.002,0.419,0.183,-0.107
4879,18.0,23.0,9.0,0.006,1.945,0.414,0.183,-0.067
4880,18.0,23.0,10.0,0.006,1.904,0.406,0.183,-0.056
4881,18.0,23.0,11.0,0.007,2.056,0.425,0.183,-0.061
4882,18.0,23.0,12.0,0.007,2.199,0.433,0.183,-0.061
4883,18.0,23.0,13.0,0.008,2.189,0.443,0.202,-0.061
4884,18.0,23.0,14.0,0.007,2.109,0.433,0.199,-0.061
4885,18.0,23.0,15.0,0.007,2.025,0.449,0.199,-0.061
4886,18.0,23.0,16.0,0.008,2.08,0.434,0.203,-0.061
4887,18.0,23.0,17.0,0.007,1.967,0.429,0.203,-0.072
4888,18.0,23.0,18.0,0.008,2.052,0.438,0.203,-0.072
4889,18.0,23.0,19.0,0.008,2.077,0.425,0.203,-0.076
4890,18.0,24.0,5.0,0.004,1.654,0.372,0.203,-0.102
4891,18.0,24.0,6.0,0.005,1.874,0.388,0.203,-0.102
4892,18.0,24.0,7.0,0.005,1.99,0.405,0.203,-0.096
4893,18.0,24.0,8.0,0.006,1.964,0.412,0.183,-0.067
4894,18.0,24.0,9.0,0.006,1.898,0.416,0.183,-0.057
4895,18.0,24.0,10.0,0.007,2.041,0.424,0.183,-0.056
4896,18.0,24.0,11.0,0.006,2.028,0.422,0.183,-0.061
4897,18.0,24.0,12.0,0.007,2.192,0.443,0.183,-0.061
4898,18.0,24.0,13.0,0.007,2.121,0.438,0.199,-0.061
4899,18.0,24.0,14.0,0.007,2.039,0.441,0.199,-0.061
4900,18.0,24.0,15.0,0.008,2.081,0.442,0.203,-0.061
4901,18.0,24.0,16.0,0.007,1.978,0.421,0.203,-0.072
4902,18.0,24.0,17.0,0.008,2.06,0.438,0.203,-0.072
4903,18.0,24.0,18.0,0.008,2.061,0.42,0.203,-0.073
4904,18.0,24.0,19.0,0.008,2.001,0.427,0.199,-0.076
4905,18.0,25.0,5.0,0.004,1.749,0.373,0.203,-0.102
4906,18.0,25.0,6.0,0.005,1.891,0.382,0.203,-0.102
4907,18.0,25.0,7.0,0.005,1.89,0.411,0.183,-0.107
4908,18.0,25.0,8.0,0.006,1.921,0.408,0.183,-0.067
4909,18.0,25.0,9.0,0.006,1.954,0.409,0.183,-0.056
4910,18.0,25.0,10.0,0.006,2.017,0.43,0.183,-0.061
4911,18.0,25.0,11.0,0.007,2.138,0.42,0.183,-0.061
4912,18.0,25.0,12.0,0.008,2.177,0.448,0.199,-0.061
4913,18.0,25.0,13.0,0.008,2.126,0.436,0.199,-0.061
4914,18.0,25.0,14.0,0.008,2.097,0.437,0.21,-0.061
4915,18.0,25.0,15.0,0.007,2.004,0.428,0.203,-0.061
4916,18.0,25.0,16.0,0.008,2.064,0.436,0.203,-0.072
4917,18.0,25.0,17.0,0.008,2.075,0.422,0.203,-0.073
4918,18.0,25.0,18.0,0.008,2.072,0.414,0.199,-0.076
4919,18.0,25.0,19.0,0.008,2.072,0.425,0.199,-0.076
4920,18.0,26.0,5.0,0.004,1.877,0.382,0.203,-0.102
4921,18.0,26.0,6.0,0.005,1.927,0.381,0.203,-0.096
4922,18.0,26.0,7.0,0.005,1.796,0.408,0.183,-0.107
4923,18.0,26.0,8.0,0.005,1.857,0.397,0.183,-0.067
4924,18.0,26.0,9.0,0.006,1.971,0.418,0.183,-0.053
4925,18.0,26.0,10.0,0.006,1.969,0.427,0.183,-0.061
4926,18.0,26.0,11.0,0.007,2.178,0.438,0.183,-0.061
4927,18.0,26.0,12.0,0.008,2.147,0.435,0.199,-0.061
4928,18.0,26.0,13.0,0.007,2.041,0.44,0.199,-0.061
