,p1,p2,p3,average,accumulated,win_ratio,max_win,max_loss
399,6.0,12.0,14.0,0.039,2.44,0.397,0.617,-0.28
400,6.0,12.0,15.0,0.041,2.473,0.393,0.619,-0.28
401,6.0,12.0,16.0,0.045,2.675,0.4,0.619,-0.223
402,6.0,12.0,17.0,0.046,2.673,0.414,0.619,-0.223
403,6.0,12.0,18.0,0.048,2.789,0.414,0.659,-0.223
404,6.0,12.0,19.0,0.048,2.735,0.404,0.659,-0.223
405,6.0,13.0,5.0,0.04,3.288,0.349,0.718,-0.204
406,6.0,13.0,6.0,0.035,2.715,0.39,0.671,-0.28
407,6.0,13.0,7.0,0.04,2.98,0.405,0.671,-0.28
408,6.0,13.0,8.0,0.049,3.254,0.439,0.671,-0.28
409,6.0,13.0,9.0,0.046,3.078,0.418,0.671,-0.28
410,6.0,13.0,10.0,0.039,2.604,0.403,0.742,-0.28
411,6.0,13.0,11.0,0.04,2.653,0.403,0.742,-0.28
412,6.0,13.0,12.0,0.043,2.695,0.419,0.742,-0.28
413,6.0,13.0,13.0,0.039,2.44,0.397,0.617,-0.28
414,6.0,13.0,14.0,0.04,2.46,0.377,0.619,-0.223
415,6.0,13.0,15.0,0.041,2.448,0.4,0.619,-0.223
416,6.0,13.0,16.0,0.05,2.871,0.414,0.619,-0.223
417,6.0,13.0,17.0,0.049,2.845,0.414,0.659,-0.223
418,6.0,13.0,18.0,0.057,3.147,0.4,0.805,-0.237
419,6.0,13.0,19.0,0.062,3.397,0.4,0.805,-0.237
420,6.0,14.0,5.0,0.038,3.16,0.349,0.718,-0.28
421,6.0,14.0,6.0,0.036,2.734,0.395,0.671,-0.28
422,6.0,14.0,7.0,0.043,3.078,0.403,0.671,-0.28
423,6.0,14.0,8.0,0.046,3.093,0.418,0.671,-0.28
424,6.0,14.0,9.0,0.039,2.617,0.403,0.742,-0.28
425,6.0,14.0,10.0,0.039,2.628,0.403,0.742,-0.28
426,6.0,14.0,11.0,0.04,2.566,0.406,0.742,-0.28
427,6.0,14.0,12.0,0.039,2.44,0.397,0.617,-0.28
428,6.0,14.0,13.0,0.04,2.46,0.377,0.619,-0.223
429,6.0,14.0,14.0,0.04,2.42,0.4,0.619,-0.223
430,6.0,14.0,15.0,0.049,2.881,0.407,0.619,-0.223
431,6.0,14.0,16.0,0.048,2.791,0.397,0.659,-0.223
432,6.0,14.0,17.0,0.062,3.338,0.407,0.805,-0.237
433,6.0,14.0,18.0,0.064,3.452,0.389,0.805,-0.233
434,6.0,14.0,19.0,0.061,3.297,0.389,0.805,-0.233
435,6.0,15.0,5.0,0.035,2.825,0.375,0.671,-0.28
436,6.0,15.0,6.0,0.041,3.069,0.387,0.671,-0.28
437,6.0,15.0,7.0,0.05,3.321,0.424,0.671,-0.28
438,6.0,15.0,8.0,0.044,2.978,0.403,0.671,-0.28
439,6.0,15.0,9.0,0.04,2.678,0.403,0.742,-0.28
440,6.0,15.0,10.0,0.04,2.572,0.4,0.742,-0.28
441,6.0,15.0,11.0,0.039,2.435,0.413,0.616,-0.28
442,6.0,15.0,12.0,0.041,2.473,0.393,0.619,-0.28
443,6.0,15.0,13.0,0.041,2.448,0.4,0.619,-0.223
444,6.0,15.0,14.0,0.049,2.881,0.407,0.619,-0.223
445,6.0,15.0,15.0,0.047,2.747,0.397,0.659,-0.223
446,6.0,15.0,16.0,0.063,3.377,0.407,0.805,-0.237
447,6.0,15.0,17.0,0.063,3.404,0.389,0.805,-0.233
448,6.0,15.0,18.0,0.058,3.127,0.389,0.805,-0.186
449,6.0,15.0,19.0,0.05,2.749,0.364,0.811,-0.186
450,6.0,16.0,5.0,0.035,2.808,0.375,0.671,-0.28
451,6.0,16.0,6.0,0.042,3.131,0.378,0.671,-0.28
452,6.0,16.0,7.0,0.047,3.177,0.397,0.671,-0.28
453,6.0,16.0,8.0,0.039,2.622,0.397,0.742,-0.28
454,6.0,16.0,9.0,0.04,2.656,0.403,0.742,-0.28
455,6.0,16.0,10.0,0.044,2.729,0.419,0.742,-0.28
456,6.0,16.0,11.0,0.04,2.481,0.387,0.619,-0.28
457,6.0,16.0,12.0,0.045,2.675,0.4,0.619,-0.223
458,6.0,16.0,13.0,0.05,2.871,0.414,0.619,-0.223
459,6.0,16.0,14.0,0.048,2.791,0.397,0.659,-0.223
460,6.0,16.0,15.0,0.063,3.377,0.407,0.805,-0.237
461,6.0,16.0,16.0,0.06,3.318,0.382,0.805,-0.233
462,6.0,16.0,17.0,0.056,3.096,0.382,0.805,-0.186
463,6.0,16.0,18.0,0.05,2.745,0.364,0.811,-0.186
464,6.0,16.0,19.0,0.054,3.036,0.357,0.811,-0.186
465,6.0,17.0,5.0,0.036,2.877,0.392,0.671,-0.28
466,6.0,17.0,6.0,0.044,3.28,0.378,0.671,-0.28
467,6.0,17.0,7.0,0.046,3.151,0.397,0.671,-0.28
468,6.0,17.0,8.0,0.04,2.673,0.388,0.742,-0.28
469,6.0,17.0,9.0,0.041,2.637,0.4,0.742,-0.28
470,6.0,17.0,10.0,0.038,2.397,0.397,0.619,-0.28
471,6.0,17.0,11.0,0.041,2.524,0.393,0.619,-0.223
472,6.0,17.0,12.0,0.046,2.673,0.414,0.619,-0.223
473,6.0,17.0,13.0,0.049,2.845,0.414,0.659,-0.223
474,6.0,17.0,14.0,0.062,3.338,0.407,0.805,-0.237
475,6.0,17.0,15.0,0.063,3.404,0.389,0.805,-0.233
476,6.0,17.0,16.0,0.056,3.096,0.382,0.805,-0.186
477,6.0,17.0,17.0,0.05,2.745,0.364,0.811,-0.186
478,6.0,17.0,18.0,0.054,3.036,0.357,0.811,-0.186
479,6.0,17.0,19.0,0.056,3.05,0.37,0.811,-0.198
480,6.0,18.0,5.0,0.04,3.124,0.372,0.671,-0.28
481,6.0,18.0,6.0,0.045,3.308,0.384,0.671,-0.28
482,6.0,18.0,7.0,0.041,2.797,0.397,0.742,-0.28
483,6.0,18.0,8.0,0.041,2.739,0.409,0.742,-0.28
484,6.0,18.0,9.0,0.038,2.441,0.406,0.616,-0.28
485,6.0,18.0,10.0,0.039,2.392,0.387,0.619,-0.28
486,6.0,18.0,11.0,0.046,2.727,0.407,0.619,-0.223
487,6.0,18.0,12.0,0.048,2.789,0.414,0.659,-0.223
488,6.0,18.0,13.0,0.057,3.147,0.4,0.805,-0.237
489,6.0,18.0,14.0,0.064,3.452,0.389,0.805,-0.233
490,6.0,18.0,15.0,0.058,3.127,0.389,0.805,-0.186
491,6.0,18.0,16.0,0.05,2.745,0.364,0.811,-0.186
492,6.0,18.0,17.0,0.054,3.036,0.357,0.811,-0.186
493,6.0,18.0,18.0,0.053,2.862,0.37,0.811,-0.198
494,6.0,18.0,19.0,0.056,3.017,0.37,0.811,-0.202
495,6.0,19.0,5.0,0.039,3.139,0.362,0.671,-0.28
496,6.0,19.0,6.0,0.045,3.236,0.375,0.671,-0.28
497,6.0,19.0,7.0,0.039,2.658,0.397,0.742,-0.28
498,6.0,19.0,8.0,0.04,2.604,0.4,0.742,-0.28
499,6.0,19.0,9.0,0.041,2.557,0.403,0.619,-0.28
500,6.0,19.0,10.0,0.042,2.533,0.393,0.619,-0.223
501,6.0,19.0,11.0,0.047,2.845,0.4,0.619,-0.223
502,6.0,19.0,12.0,0.048,2.735,0.404,0.659,-0.223
503,6.0,19.0,13.0,0.062,3.397,0.4,0.805,-0.237
504,6.0,19.0,14.0,0.061,3.297,0.389,0.805,-0.233
505,6.0,19.0,15.0,0.05,2.749,0.364,0.811,-0.186
506,6.0,19.0,16.0,0.054,3.036,0.357,0.811,-0.186
507,6.0,19.0,17.0,0.056,3.05,0.37,0.811,-0.198
508,6.0,19.0,18.0,0.056,3.017,0.37,0.811,-0.202
509,6.0,19.0,19.0,0.055,2.818,0.392,0.811,-0.219
510,6.0,20.0,5.0,0.039,3.058,0.367,0.671,-0.28
511,6.0,20.0,6.0,0.044,3.255,0.378,0.742,-0.28
512,6.0,20.0,7.0,0.042,2.785,0.394,0.742,-0.28
513,6.0,20.0,8.0,0.041,2.612,0.406,0.619,-0.28
514,6.0,20.0,9.0,0.038,2.363,0.387,0.619,-0.28
515,6.0,20.0,10.0,0.045,2.725,0.4,0.619,-0.223
516,6.0,20.0,11.0,0.049,2.816,0.397,0.659,-0.223
517,6.0,20.0,12.0,0.06,3.236,0.407,0.805,-0.237
518,6.0,20.0,13.0,0.062,3.415,0.382,0.805,-0.233
519,6.0,20.0,14.0,0.049,2.668,0.364,0.811,-0.186
520,6.0,20.0,15.0,0.053,2.991,0.357,0.811,-0.186
521,6.0,20.0,16.0,0.056,3.035,0.37,0.811,-0.198
522,6.0,20.0,17.0,0.056,3.017,0.37,0.811,-0.202
523,6.0,20.0,18.0,0.055,2.818,0.392,0.811,-0.219
524,6.0,20.0,19.0,0.056,2.793,0.4,0.741,-0.219
525,6.0,21.0,5.0,0.039,3.06,0.367,0.671,-0.28
526,6.0,21.0,6.0,0.039,2.857,0.384,0.742,-0.28
527,6.0,21.0,7.0,0.045,2.942,0.415,0.742,-0.28
528,6.0,21.0,8.0,0.038,2.42,0.406,0.619,-0.28
529,6.0,21.0,9.0,0.038,2.446,0.375,0.619,-0.223
530,6.0,21.0,10.0,0.047,2.839,0.4,0.659,-0.223
531,6.0,21.0,11.0,0.052,2.905,0.411,0.805,-0.223
532,6.0,21.0,12.0,0.062,3.363,0.407,0.805,-0.237
533,6.0,21.0,13.0,0.054,2.911,0.389,0.811,-0.186
534,6.0,21.0,14.0,0.051,2.831,0.364,0.811,-0.186
535,6.0,21.0,15.0,0.055,3.095,0.357,0.811,-0.186
536,6.0,21.0,16.0,0.059,3.052,0.385,0.811,-0.225
537,6.0,21.0,17.0,0.059,2.988,0.392,0.811,-0.219
538,6.0,21.0,18.0,0.056,2.819,0.4,0.741,-0.219
539,6.0,21.0,19.0,0.061,2.991,0.408,0.741,-0.219
540,6.0,22.0,5.0,0.04,3.144,0.372,0.671,-0.28
541,6.0,22.0,6.0,0.041,2.924,0.389,0.742,-0.28
542,6.0,22.0,7.0,0.043,2.863,0.433,0.619,-0.28
543,6.0,22.0,8.0,0.037,2.386,0.369,0.619,-0.28
544,6.0,22.0,9.0,0.041,2.567,0.397,0.619,-0.223
545,6.0,22.0,10.0,0.051,2.993,0.39,0.659,-0.223
546,6.0,22.0,11.0,0.058,3.195,0.4,0.805,-0.237
547,6.0,22.0,12.0,0.064,3.47,0.389,0.805,-0.233
548,6.0,22.0,13.0,0.053,2.842,0.37,0.811,-0.186
549,6.0,22.0,14.0,0.055,3.033,0.364,0.811,-0.186
550,6.0,22.0,15.0,0.056,2.889,0.385,0.811,-0.198
551,6.0,22.0,16.0,0.056,2.952,0.377,0.811,-0.219
552,6.0,22.0,17.0,0.057,2.836,0.4,0.741,-0.219
553,6.0,22.0,18.0,0.06,2.928,0.408,0.741,-0.219
554,6.0,22.0,19.0,0.063,3.09,0.408,0.741,-0.198
555,6.0,23.0,5.0,0.043,3.284,0.39,0.742,-0.28
556,6.0,23.0,6.0,0.039,2.811,0.389,0.742,-0.28
557,6.0,23.0,7.0,0.042,2.76,0.409,0.619,-0.28
558,6.0,23.0,8.0,0.039,2.492,0.375,0.619,-0.28
559,6.0,23.0,9.0,0.046,2.83,0.393,0.659,-0.223
560,6.0,23.0,10.0,0.059,3.281,0.411,0.805,-0.223
561,6.0,23.0,11.0,0.064,3.457,0.407,0.805,-0.237
562,6.0,23.0,12.0,0.058,3.211,0.382,0.811,-0.186
563,6.0,23.0,13.0,0.053,2.871,0.37,0.811,-0.186
564,6.0,23.0,14.0,0.057,3.03,0.377,0.811,-0.198
565,6.0,23.0,15.0,0.057,3.016,0.377,0.811,-0.202
566,6.0,23.0,16.0,0.055,2.826,0.392,0.811,-0.219
567,6.0,23.0,17.0,0.059,2.914,0.408,0.741,-0.219
568,6.0,23.0,18.0,0.062,3.032,0.408,0.741,-0.219
569,6.0,23.0,19.0,0.061,3.109,0.392,0.799,-0.198
570,6.0,24.0,5.0,0.042,3.269,0.39,0.742,-0.28
571,6.0,24.0,6.0,0.042,2.911,0.386,0.745,-0.28
572,6.0,24.0,7.0,0.041,2.666,0.385,0.619,-0.28
573,6.0,24.0,8.0,0.039,2.488,0.375,0.619,-0.28
574,6.0,24.0,9.0,0.046,2.811,0.377,0.659,-0.223
575,6.0,24.0,10.0,0.061,3.398,0.393,0.805,-0.237
576,6.0,24.0,11.0,0.065,3.492,0.389,0.805,-0.237
577,6.0,24.0,12.0,0.057,3.078,0.389,0.811,-0.186
578,6.0,24.0,13.0,0.052,2.886,0.364,0.811,-0.186
579,6.0,24.0,14.0,0.058,3.036,0.385,0.811,-0.212
580,6.0,24.0,15.0,0.053,2.819,0.377,0.811,-0.219
581,6.0,24.0,16.0,0.055,2.781,0.392,0.741,-0.219
582,6.0,24.0,17.0,0.062,3.032,0.408,0.741,-0.219
583,6.0,24.0,18.0,0.06,3.036,0.392,0.799,-0.198
584,6.0,24.0,19.0,0.069,3.357,0.429,0.911,-0.198
585,6.0,25.0,5.0,0.043,3.194,0.387,0.742,-0.28
586,6.0,25.0,6.0,0.041,2.855,0.391,0.619,-0.28
587,6.0,25.0,7.0,0.04,2.643,0.379,0.619,-0.28
588,6.0,25.0,8.0,0.043,2.717,0.397,0.659,-0.223
589,6.0,25.0,9.0,0.056,3.186,0.404,0.805,-0.223
590,6.0,25.0,10.0,0.062,3.4,0.4,0.805,-0.237
591,6.0,25.0,11.0,0.059,3.181,0.389,0.811,-0.186
592,6.0,25.0,12.0,0.052,2.868,0.364,0.811,-0.186
593,6.0,25.0,13.0,0.059,3.168,0.37,0.811,-0.212
594,6.0,25.0,14.0,0.055,2.934,0.377,0.811,-0.219
595,6.0,25.0,15.0,0.054,2.83,0.385,0.741,-0.219
596,6.0,25.0,16.0,0.059,2.883,0.408,0.741,-0.219
597,6.0,25.0,17.0,0.059,3.006,0.392,0.741,-0.198
598,6.0,25.0,18.0,0.065,3.26,0.4,0.911,-0.198
599,6.0,25.0,19.0,0.071,3.407,0.438,0.911,-0.198
600,6.0,26.0,5.0,0.04,2.971,0.392,0.742,-0.28
601,6.0,26.0,6.0,0.041,2.833,0.377,0.619,-0.28
602,6.0,26.0,7.0,0.039,2.606,0.364,0.619,-0.28
603,6.0,26.0,8.0,0.043,2.671,0.371,0.659,-0.223
604,6.0,26.0,9.0,0.059,3.303,0.411,0.805,-0.223
605,6.0,26.0,10.0,0.062,3.449,0.393,0.805,-0.237
606,6.0,26.0,11.0,0.055,3.034,0.382,0.811,-0.186
607,6.0,26.0,12.0,0.054,3.034,0.357,0.811,-0.212
608,6.0,26.0,13.0,0.058,3.017,0.385,0.811,-0.229
609,6.0,26.0,14.0,0.051,2.781,0.364,0.811,-0.219
610,6.0,26.0,15.0,0.057,2.897,0.392,0.741,-0.219
611,6.0,26.0,16.0,0.059,2.991,0.392,0.741,-0.219
612,6.0,26.0,17.0,0.06,3.004,0.4,0.799,-0.198
613,6.0,26.0,18.0,0.07,3.377,0.438,0.911,-0.198
614,6.0,26.0,19.0,0.071,3.503,0.429,0.911,-0.198
615,6.0,27.0,5.0,0.04,2.959,0.392,0.745,-0.28
616,6.0,27.0,6.0,0.042,2.864,0.377,0.619,-0.28
617,6.0,27.0,7.0,0.041,2.716,0.379,0.619,-0.28
618,6.0,27.0,8.0,0.047,2.955,0.365,0.805,-0.234
619,6.0,27.0,9.0,0.062,3.561,0.386,0.805,-0.223
620,6.0,27.0,10.0,0.063,3.439,0.382,0.811,-0.237
621,6.0,27.0,11.0,0.055,3.107,0.375,0.811,-0.212
622,6.0,27.0,12.0,0.057,3.145,0.364,0.811,-0.212
623,6.0,27.0,13.0,0.057,2.986,0.385,0.811,-0.219
624,6.0,27.0,14.0,0.053,2.799,0.377,0.741,-0.219
625,6.0,27.0,15.0,0.058,2.894,0.4,0.741,-0.219
626,6.0,27.0,16.0,0.059,2.994,0.392,0.741,-0.198
627,6.0,27.0,17.0,0.07,3.366,0.438,0.911,-0.198
628,6.0,27.0,18.0,0.074,3.533,0.438,0.911,-0.198
629,6.0,27.0,19.0,0.081,3.788,0.404,1.112,-0.198
630,6.0,28.0,5.0,0.04,2.955,0.378,0.745,-0.28
631,6.0,28.0,6.0,0.038,2.653,0.343,0.619,-0.28
632,6.0,28.0,7.0,0.04,2.697,0.373,0.659,-0.28
633,6.0,28.0,8.0,0.048,2.979,0.371,0.805,-0.223
634,6.0,28.0,9.0,0.06,3.492,0.379,0.805,-0.237
635,6.0,28.0,10.0,0.061,3.423,0.375,0.811,-0.212
636,6.0,28.0,11.0,0.056,3.107,0.364,0.811,-0.212
637,6.0,28.0,12.0,0.058,3.084,0.377,0.811,-0.229
638,6.0,28.0,13.0,0.05,2.741,0.364,0.741,-0.219
639,6.0,28.0,14.0,0.053,2.788,0.377,0.741,-0.219
640,6.0,28.0,15.0,0.058,2.956,0.392,0.741,-0.219
641,6.0,28.0,16.0,0.066,3.233,0.408,0.911,-0.198
642,6.0,28.0,17.0,0.069,3.369,0.429,0.911,-0.198
643,6.0,28.0,18.0,0.074,3.565,0.438,0.911,-0.198
644,6.0,28.0,19.0,0.083,3.834,0.413,1.112,-0.198
645,6.0,29.0,5.0,0.04,2.805,0.352,0.745,-0.28
646,6.0,29.0,6.0,0.038,2.637,0.357,0.619,-0.28
647,6.0,29.0,7.0,0.043,2.839,0.364,0.805,-0.28
648,6.0,29.0,8.0,0.055,3.217,0.39,0.805,-0.223
649,6.0,29.0,9.0,0.059,3.417,0.397,0.811,-0.237
650,6.0,29.0,10.0,0.058,3.299,0.368,0.811,-0.212
651,6.0,29.0,11.0,0.053,2.991,0.357,0.811,-0.229
652,6.0,29.0,12.0,0.059,3.134,0.377,0.811,-0.229
653,6.0,29.0,13.0,0.049,2.726,0.357,0.741,-0.219
654,6.0,29.0,14.0,0.057,2.989,0.385,0.741,-0.219
655,6.0,29.0,15.0,0.062,3.054,0.408,0.741,-0.198
656,6.0,29.0,16.0,0.068,3.278,0.438,0.911,-0.198
657,6.0,29.0,17.0,0.07,3.522,0.42,0.911,-0.198
658,6.0,29.0,18.0,0.081,3.83,0.404,1.112,-0.198
659,6.0,29.0,19.0,0.089,4.005,0.4,1.1,-0.198
660,6.0,30.0,5.0,0.037,2.616,0.352,0.619,-0.28
661,6.0,30.0,6.0,0.038,2.616,0.348,0.619,-0.28
662,6.0,30.0,7.0,0.043,2.849,0.364,0.805,-0.229
663,6.0,30.0,8.0,0.053,3.162,0.383,0.805,-0.223
664,6.0,30.0,9.0,0.059,3.389,0.386,0.811,-0.237
665,6.0,30.0,10.0,0.055,3.211,0.362,0.811,-0.229
666,6.0,30.0,11.0,0.05,2.817,0.357,0.811,-0.229
667,6.0,30.0,12.0,0.048,2.694,0.357,0.741,-0.219
668,6.0,30.0,13.0,0.049,2.713,0.364,0.741,-0.219
669,6.0,30.0,14.0,0.062,3.116,0.4,0.741,-0.219
670,6.0,30.0,15.0,0.068,3.327,0.408,0.911,-0.198
671,6.0,30.0,16.0,0.071,3.4,0.438,0.911,-0.198
672,6.0,30.0,17.0,0.074,3.614,0.429,0.895,-0.198
673,6.0,30.0,18.0,0.086,3.942,0.413,1.1,-0.198
674,6.0,30.0,19.0,0.081,3.663,0.4,1.071,-0.198
675,6.0,31.0,5.0,0.037,2.604,0.352,0.619,-0.28
676,6.0,31.0,6.0,0.042,2.873,0.368,0.805,-0.28
677,6.0,31.0,7.0,0.045,2.885,0.359,0.805,-0.229
678,6.0,31.0,8.0,0.059,3.493,0.373,0.805,-0.223
679,6.0,31.0,9.0,0.058,3.374,0.362,0.811,-0.229
680,6.0,31.0,10.0,0.059,3.288,0.375,0.811,-0.229
681,6.0,31.0,11.0,0.056,3.018,0.37,0.811,-0.229
682,6.0,31.0,12.0,0.048,2.706,0.357,0.741,-0.219
683,6.0,31.0,13.0,0.049,2.706,0.364,0.741,-0.219
684,6.0,31.0,14.0,0.067,3.264,0.408,0.741,-0.219
685,6.0,31.0,15.0,0.07,3.35,0.438,0.911,-0.198
686,6.0,31.0,16.0,0.07,3.507,0.42,0.911,-0.198
687,6.0,31.0,17.0,0.084,3.846,0.413,1.1,-0.198
688,6.0,31.0,18.0,0.083,3.738,0.4,1.071,-0.198
689,6.0,31.0,19.0,0.082,3.703,0.422,1.071,-0.198
690,6.0,32.0,5.0,0.036,2.564,0.352,0.619,-0.28
691,6.0,32.0,6.0,0.042,2.83,0.368,0.805,-0.28
692,6.0,32.0,7.0,0.047,2.967,0.365,0.805,-0.229
693,6.0,32.0,8.0,0.054,3.235,0.367,0.811,-0.223
694,6.0,32.0,9.0,0.055,3.274,0.356,0.811,-0.229
695,6.0,32.0,10.0,0.058,3.307,0.368,0.811,-0.229
696,6.0,32.0,11.0,0.058,3.174,0.364,0.811,-0.229
697,6.0,32.0,12.0,0.048,2.706,0.357,0.741,-0.219
698,6.0,32.0,13.0,0.058,3.018,0.385,0.741,-0.219
699,6.0,32.0,14.0,0.07,3.489,0.42,0.911,-0.198
700,6.0,32.0,15.0,0.071,3.4,0.438,0.911,-0.198
701,6.0,32.0,16.0,0.076,3.636,0.438,0.895,-0.198
702,6.0,32.0,17.0,0.084,3.863,0.413,1.1,-0.198
703,6.0,32.0,18.0,0.082,3.677,0.4,1.071,-0.198
704,6.0,32.0,19.0,0.087,3.93,0.422,1.071,-0.198
705,6.0,33.0,5.0,0.035,2.522,0.347,0.619,-0.28
706,6.0,33.0,6.0,0.041,2.777,0.368,0.805,-0.28
707,6.0,33.0,7.0,0.046,2.952,0.359,0.805,-0.229
708,6.0,33.0,8.0,0.055,3.284,0.367,0.811,-0.237
709,6.0,33.0,9.0,0.057,3.28,0.362,0.811,-0.229
710,6.0,33.0,10.0,0.057,3.198,0.357,0.811,-0.229
711,6.0,33.0,11.0,0.055,3.019,0.364,0.741,-0.229
712,6.0,33.0,12.0,0.048,2.709,0.357,0.741,-0.219
713,6.0,33.0,13.0,0.064,3.191,0.4,0.741,-0.219
714,6.0,33.0,14.0,0.073,3.566,0.429,0.911,-0.198
715,6.0,33.0,15.0,0.072,3.516,0.429,0.911,-0.198
716,6.0,33.0,16.0,0.08,3.781,0.426,1.1,-0.198
717,6.0,33.0,17.0,0.085,3.804,0.4,1.1,-0.198
718,6.0,33.0,18.0,0.08,3.595,0.4,1.071,-0.198
719,6.0,33.0,19.0,0.097,4.054,0.452,1.071,-0.198
720,6.0,34.0,5.0,0.042,2.966,0.371,0.805,-0.28
721,6.0,34.0,6.0,0.041,2.756,0.368,0.805,-0.28
722,6.0,34.0,7.0,0.048,3.004,0.365,0.805,-0.223
723,6.0,34.0,8.0,0.055,3.328,0.383,0.811,-0.237
724,6.0,34.0,9.0,0.055,3.204,0.362,0.811,-0.229
725,6.0,34.0,10.0,0.055,3.008,0.364,0.811,-0.229
726,6.0,34.0,11.0,0.054,2.995,0.364,0.741,-0.219
727,6.0,34.0,12.0,0.049,2.673,0.364,0.741,-0.219
728,6.0,34.0,13.0,0.068,3.402,0.4,0.911,-0.219
729,6.0,34.0,14.0,0.074,3.551,0.438,0.911,-0.198
730,6.0,34.0,15.0,0.072,3.534,0.429,0.895,-0.198
731,6.0,34.0,16.0,0.084,3.853,0.413,1.1,-0.198
732,6.0,34.0,17.0,0.083,3.746,0.4,1.071,-0.198
733,6.0,34.0,18.0,0.087,3.899,0.422,1.071,-0.198
734,6.0,34.0,19.0,0.099,4.068,0.463,1.071,-0.198
735,6.0,35.0,5.0,0.042,2.939,0.371,0.805,-0.28
736,6.0,35.0,6.0,0.04,2.74,0.368,0.805,-0.28
737,6.0,35.0,7.0,0.047,2.963,0.365,0.811,-0.223
738,6.0,35.0,8.0,0.056,3.369,0.383,0.811,-0.237
739,6.0,35.0,9.0,0.055,3.178,0.362,0.811,-0.229
740,6.0,35.0,10.0,0.053,2.984,0.357,0.811,-0.229
741,6.0,35.0,11.0,0.055,3.07,0.357,0.741,-0.219
742,6.0,35.0,12.0,0.055,3.011,0.364,0.741,-0.219
743,6.0,35.0,13.0,0.067,3.357,0.44,0.911,-0.219
744,6.0,35.0,14.0,0.071,3.458,0.429,0.911,-0.198
745,6.0,35.0,15.0,0.082,3.913,0.417,1.1,-0.198
746,6.0,35.0,16.0,0.086,3.859,0.4,1.1,-0.198
747,6.0,35.0,17.0,0.083,3.817,0.391,1.071,-0.198
748,6.0,35.0,18.0,0.092,3.94,0.442,1.071,-0.198
749,6.0,35.0,19.0,0.103,4.124,0.475,1.071,-0.198
750,7.0,12.0,5.0,0.041,3.206,0.38,0.718,-0.28
751,7.0,12.0,6.0,0.036,2.716,0.382,0.671,-0.28
752,7.0,12.0,7.0,0.042,2.972,0.429,0.671,-0.28
753,7.0,12.0,8.0,0.047,3.117,0.424,0.671,-0.28
754,7.0,12.0,9.0,0.038,2.535,0.418,0.671,-0.28
755,7.0,12.0,10.0,0.039,2.636,0.418,0.742,-0.28
756,7.0,12.0,11.0,0.039,2.563,0.4,0.742,-0.28
757,7.0,12.0,12.0,0.042,2.627,0.419,0.617,-0.28
758,7.0,12.0,13.0,0.04,2.449,0.41,0.619,-0.223
759,7.0,12.0,14.0,0.04,2.354,0.39,0.619,-0.223
760,7.0,12.0,15.0,0.046,2.731,0.407,0.619,-0.223
761,7.0,12.0,16.0,0.05,2.782,0.429,0.619,-0.223
762,7.0,12.0,17.0,0.051,2.848,0.411,0.659,-0.233
763,7.0,12.0,18.0,0.062,3.311,0.396,0.805,-0.233
764,7.0,12.0,19.0,0.059,3.257,0.382,0.805,-0.233
765,7.0,13.0,5.0,0.035,2.706,0.377,0.671,-0.28
766,7.0,13.0,6.0,0.04,2.98,0.405,0.671,-0.28
767,7.0,13.0,7.0,0.049,3.236,0.439,0.671,-0.28
768,7.0,13.0,8.0,0.041,2.729,0.418,0.671,-0.28
769,7.0,13.0,9.0,0.04,2.631,0.409,0.742,-0.28
770,7.0,13.0,10.0,0.039,2.506,0.4,0.742,-0.28
771,7.0,13.0,11.0,0.041,2.57,0.419,0.616,-0.28
772,7.0,13.0,12.0,0.04,2.449,0.41,0.619,-0.223
773,7.0,13.0,13.0,0.039,2.346,0.4,0.619,-0.223
774,7.0,13.0,14.0,0.046,2.719,0.407,0.619,-0.223
775,7.0,13.0,15.0,0.05,2.782,0.429,0.619,-0.223
776,7.0,13.0,16.0,0.054,3.055,0.386,0.659,-0.233
777,7.0,13.0,17.0,0.06,3.242,0.389,0.805,-0.233
778,7.0,13.0,18.0,0.054,2.968,0.364,0.805,-0.233
779,7.0,13.0,19.0,0.051,2.839,0.357,0.811,-0.193
780,7.0,14.0,5.0,0.037,2.81,0.395,0.671,-0.28
781,7.0,14.0,6.0,0.043,3.078,0.403,0.671,-0.28
782,7.0,14.0,7.0,0.046,3.093,0.418,0.671,-0.28
783,7.0,14.0,8.0,0.04,2.616,0.424,0.742,-0.28
784,7.0,14.0,9.0,0.038,2.548,0.388,0.742,-0.28
785,7.0,14.0,10.0,0.041,2.564,0.419,0.616,-0.28
786,7.0,14.0,11.0,0.039,2.427,0.403,0.619,-0.223
787,7.0,14.0,12.0,0.04,2.354,0.39,0.619,-0.223
788,7.0,14.0,13.0,0.046,2.719,0.407,0.619,-0.223
789,7.0,14.0,14.0,0.05,2.727,0.436,0.619,-0.237
790,7.0,14.0,15.0,0.055,3.064,0.393,0.659,-0.233
791,7.0,14.0,16.0,0.06,3.233,0.389,0.805,-0.233
792,7.0,14.0,17.0,0.055,2.945,0.37,0.805,-0.233
793,7.0,14.0,18.0,0.047,2.607,0.364,0.811,-0.193
794,7.0,14.0,19.0,0.053,2.921,0.364,0.811,-0.198
795,7.0,15.0,5.0,0.04,3.034,0.387,0.671,-0.28
796,7.0,15.0,6.0,0.05,3.321,0.424,0.671,-0.28
797,7.0,15.0,7.0,0.04,2.681,0.403,0.671,-0.28
